sample_id,akkermansia,alistipes,bacteroides,bifidobacterium,faecalibacterium,lactobacillus,prevotella,roseburia
10317.000002178,0.0,0.0,12.0,1.0,2.0,8.0,10.0,0.0
10317.000029198,0.0,0.0,5.0,0.0,0.0,7.0,7912.0,0.0
10317.000022095,1.0,0.0,22.0,4.0,1.0,1.0,33.0,1.0
10317.000007674,1.0,0.0,12.0,2.0,1.0,0.0,4714.0,1.0
10317.000051555,0.0,0.0,0.0,0.0,0.0,1.0,1254.0,0.0
10317.000028148,0.0,0.0,0.0,1.0,0.0,0.0,1096.0,0.0
10317.000003720,0.0,0.0,8.0,0.0,2.0,0.0,253.0,0.0
10317.000015218,0.0,0.0,2.0,1.0,0.0,0.0,49.0,0.0
10317.000005658,0.0,0.0,7.0,2.0,3.0,193.0,9360.0,0.0
10317.000007091,0.0,0.0,23.0,0.0,3.0,12.0,18242.0,0.0
10317.000014221,3.0,0.0,35.0,0.0,9.0,0.0,1525.0,1.0
10317.000009092,1.0,0.0,18.0,1.0,2.0,0.0,1488.0,1.0
10317.000038427,0.0,0.0,1.0,0.0,0.0,10.0,2708.0,0.0
10317.000008197,0.0,0.0,7.0,2.0,2.0,1.0,143.0,1.0
10317.000007831,0.0,0.0,2.0,2.0,3.0,10.0,75.0,0.0
10317.000002505,0.0,0.0,4.0,2.0,0.0,2149.0,129.0,0.0
10317.000002360,0.0,0.0,24.0,0.0,3.0,0.0,129.0,0.0
10317.000010745,1.0,0.0,9.0,0.0,0.0,0.0,622.0,1.0
10317.000015139,1.0,0.0,13.0,0.0,4.0,188.0,114.0,0.0
10317.000006679,1.0,0.0,11.0,0.0,3.0,0.0,37.0,2.0
10317.000023043,0.0,1.0,12.0,5.0,2.0,150.0,111.0,0.0
10317.000007097,1.0,0.0,37.0,0.0,8.0,7.0,1987.0,0.0
10317.000033738,0.0,0.0,7.0,0.0,1.0,0.0,21.0,1.0
10317.000003443,0.0,0.0,7.0,1.0,1.0,2.0,267.0,0.0
10317.000013967,0.0,0.0,6.0,0.0,1.0,2.0,5.0,0.0
10317.000040126,1.0,0.0,3.0,3.0,2.0,5.0,12.0,0.0
10317.000049764,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0
10317.000031535,3.0,0.0,86.0,6.0,4.0,1.0,1072.0,1.0
10317.000005226,0.0,0.0,15.0,0.0,3.0,2.0,57.0,0.0
10317.000015929,0.0,0.0,4.0,3.0,1.0,0.0,1419.0,0.0
10317.000005164,1.0,0.0,12.0,4.0,2.0,3.0,9.0,1.0
10317.000003332,2.0,0.0,8.0,2.0,0.0,7.0,350.0,0.0
10317.000015348,0.0,0.0,4.0,1.0,0.0,0.0,478.0,0.0
10317.000045010,0.0,0.0,21.0,0.0,2.0,0.0,199.0,0.0
10317.000013052,0.0,0.0,15.0,0.0,1.0,1.0,1760.0,0.0
10317.000007102,0.0,0.0,1.0,2.0,0.0,9.0,43101.0,0.0
10317.000007092,1.0,0.0,38.0,0.0,8.0,16.0,9732.0,0.0
10317.000009649,1.0,0.0,7.0,0.0,2.0,1.0,639.0,0.0
10317.000027349,24.0,0.0,496.0,0.0,0.0,33.0,1041.0,0.0
10317.000002491,0.0,0.0,16.0,0.0,3.0,2.0,30.0,0.0
10317.000023045,3.0,0.0,9.0,0.0,2.0,3.0,3.0,0.0
10317.000037945,0.0,0.0,3.0,0.0,0.0,0.0,670.0,0.0
10317.000013868,0.0,0.0,15.0,0.0,0.0,0.0,1636.0,0.0
10317.000015225,0.0,0.0,10.0,0.0,1.0,0.0,257.0,1.0
10317.000003205,1.0,0.0,14.0,3.0,0.0,4.0,65.0,0.0
10317.000002207,1.0,0.0,9.0,4.0,2.0,7.0,79.0,2.0
10317.000005812,1.0,0.0,6.0,4.0,2.0,47.0,13888.0,0.0
10317.000009674,0.0,0.0,13.0,1.0,2.0,0.0,4377.0,2.0
10317.000014501,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0
10317.000007769,2.0,0.0,2.0,1.0,2.0,0.0,413.0,0.0
10317.000036450,0.0,0.0,0.0,2.0,0.0,5.0,6223.0,0.0
10317.000009474,0.0,0.0,6.0,1.0,3.0,0.0,104.0,0.0
10317.000010740,0.0,0.0,16.0,1.0,0.0,0.0,109.0,0.0
10317.000047833,1.0,0.0,7.0,0.0,1.0,0.0,4955.0,0.0
10317.000002320,0.0,0.0,11.0,6.0,0.0,5.0,11.0,0.0
10317.000007762,12.0,0.0,4.0,37.0,0.0,17.0,20.0,0.0
10317.000007810,0.0,0.0,18.0,2.0,1.0,1.0,657.0,0.0
10317.000003321,1.0,0.0,7.0,6.0,1.0,5.0,329.0,0.0
10317.000028929,0.0,0.0,12.0,4.0,3.0,0.0,910.0,0.0
10317.000015351,1.0,0.0,12.0,0.0,1.0,161.0,30.0,0.0
10317.000015462,0.0,1.0,7.0,0.0,1.0,1.0,2145.0,0.0
10317.000003224,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0
10317.000007134,1.0,0.0,45.0,0.0,6.0,23.0,13357.0,2.0
10317.000007840,0.0,0.0,7.0,0.0,0.0,0.0,546.0,1.0
10317.000028153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10317.000004208,0.0,0.0,23.0,2.0,3.0,1.0,2097.0,1.0
10317.000017770,2.0,0.0,15.0,4.0,6.0,103.0,5035.0,0.0
10317.000007085,0.0,0.0,198.0,0.0,29.0,40.0,243.0,0.0
10317.000041368,0.0,0.0,251.0,0.0,45.0,3.0,1000.0,1.0
10317.000017689,0.0,0.0,7.0,3.0,1.0,0.0,3.0,1.0
10317.000013887,1.0,0.0,14.0,0.0,1.0,0.0,8638.0,1.0
10317.000023966,0.0,0.0,2.0,84.0,0.0,756.0,2087.0,0.0
10317.000009641,0.0,0.0,22.0,0.0,2.0,0.0,1782.0,0.0
10317.000004012,2.0,0.0,3.0,3.0,0.0,5.0,508.0,0.0
10317.000051247,0.0,0.0,4.0,0.0,0.0,3.0,13372.0,0.0
10317.000007784,0.0,0.0,7.0,1.0,1.0,0.0,251.0,0.0
10317.000013341,0.0,0.0,9.0,0.0,0.0,0.0,76.0,0.0
10317.000007152,0.0,0.0,14.0,1.0,3.0,0.0,860.0,1.0
10317.000015960,0.0,0.0,15.0,0.0,2.0,3.0,417.0,0.0
10317.000038445,1.0,0.0,19.0,0.0,2.0,1.0,1214.0,0.0
10317.000005946,0.0,0.0,21.0,1.0,4.0,2.0,4.0,0.0
10317.000049027,1.0,0.0,2.0,1.0,0.0,15.0,2.0,0.0
10317.000009037,1.0,0.0,9.0,24.0,0.0,0.0,10.0,0.0
10317.000003302,1.0,0.0,15.0,0.0,0.0,2.0,40.0,0.0
10317.000010137,0.0,20.0,7557.0,3.0,236.0,1.0,7.0,11.0
10317.000013512,2.0,0.0,29.0,0.0,3.0,1.0,12.0,0.0
10317.000051209,110.0,0.0,68.0,7.0,41.0,14.0,794.0,1.0
10317.000017767,0.0,0.0,9.0,2.0,3.0,1.0,77.0,0.0
10317.000015153,1.0,0.0,5.0,0.0,1.0,1.0,2.0,0.0
10317.000004953,0.0,0.0,9.0,4.0,1.0,7.0,71.0,0.0
10317.000013873,0.0,0.0,8.0,0.0,2.0,0.0,3855.0,0.0
10317.000013882,0.0,0.0,20.0,0.0,3.0,0.0,186.0,1.0
10317.000033426,0.0,0.0,6.0,0.0,0.0,44.0,28.0,0.0
10317.000049731,0.0,0.0,9.0,2.0,3.0,1.0,2771.0,0.0
10317.000034118,0.0,1.0,144.0,1037.0,21.0,551.0,743.0,3.0
10317.000005082,2.0,0.0,16.0,1.0,2.0,0.0,1131.0,0.0
10317.000007774,0.0,0.0,12.0,0.0,0.0,0.0,2086.0,0.0
10317.000002813,1.0,0.0,29.0,1.0,4.0,0.0,1870.0,1.0
10317.000048383,1.0,0.0,39.0,0.0,5.0,0.0,11859.0,3.0
10317.000031071,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0
10317.000012340,1.0,0.0,22.0,0.0,4.0,0.0,6593.0,0.0
10317.000051200,0.0,0.0,0.0,0.0,0.0,5.0,7754.0,0.0
10317.000010544,0.0,0.0,27.0,0.0,3.0,6.0,3.0,0.0
10317.000023302,0.0,0.0,6.0,6.0,2.0,10.0,661.0,0.0
10317.000007132,3.0,0.0,40.0,0.0,4.0,8.0,326.0,0.0
10317.000007076,1.0,0.0,26.0,0.0,1.0,9.0,3345.0,0.0
10317.000005891,0.0,0.0,9.0,0.0,2.0,0.0,123.0,0.0
10317.000012954,0.0,0.0,34.0,1.0,9.0,0.0,27.0,3.0
10317.000002684,1.0,0.0,5.0,3.0,3.0,7.0,34.0,0.0
10317.000003118,1.0,0.0,7.0,1.0,2.0,3.0,2126.0,1.0
10317.000009051,0.0,0.0,17.0,1.0,0.0,1.0,8.0,0.0
10317.000002608,0.0,0.0,7.0,3.0,0.0,9.0,2559.0,0.0
10317.000031032,0.0,0.0,1.0,0.0,0.0,1.0,4247.0,0.0
10317.000052330,1.0,0.0,4.0,0.0,0.0,5.0,3489.0,0.0
10317.000041057,1.0,0.0,206.0,16.0,121.0,93.0,53.0,77.0
10317.000009173,6.0,0.0,96.0,11216.0,3.0,0.0,2.0,2.0
10317.000041639,3.0,0.0,12.0,1.0,0.0,0.0,470.0,0.0
10317.000013011,3.0,1.0,23.0,1.0,3.0,0.0,443.0,0.0
10317.000007767,0.0,0.0,8.0,0.0,0.0,1.0,679.0,0.0
10317.000010915,0.0,0.0,8.0,1.0,0.0,0.0,1715.0,0.0
10317.000016738,1639.0,0.0,40.0,36.0,281.0,0.0,1.0,51.0
10317.000003440,0.0,0.0,25.0,0.0,3.0,0.0,29.0,1.0
10317.000002342,0.0,0.0,8.0,6.0,1.0,8.0,1.0,0.0
10317.000014974,2.0,0.0,27.0,0.0,5.0,0.0,81.0,1.0
10317.000015384,0.0,0.0,2.0,0.0,2.0,0.0,376.0,1.0
10317.000021246,1.0,0.0,11.0,4.0,0.0,51.0,25.0,1.0
10317.000021162,0.0,0.0,3.0,11.0,0.0,3.0,844.0,0.0
10317.000013376,0.0,0.0,16.0,1.0,5.0,1.0,504.0,1.0
10317.000015302,0.0,0.0,5.0,1.0,1.0,233.0,22.0,0.0
10317.000017059,0.0,0.0,7.0,0.0,1.0,0.0,3568.0,3.0
10317.000013166,0.0,0.0,5840.0,446.0,5.0,24.0,6.0,0.0
10317.000011052,0.0,0.0,6.0,0.0,3.0,0.0,1020.0,1.0
10317.000002445,0.0,0.0,19.0,0.0,2.0,0.0,6.0,0.0
10317.000007824,0.0,0.0,6.0,0.0,1.0,2.0,14.0,0.0
10317.000009540,1.0,0.0,57.0,0.0,1.0,19.0,29.0,6.0
10317.000002854,0.0,0.0,4.0,4.0,1.0,7.0,45.0,1.0
10317.000007107,1.0,0.0,37.0,3.0,5.0,11.0,352.0,1.0
10317.000023058,1.0,0.0,15.0,13.0,2.0,0.0,86.0,0.0
10317.000002476,0.0,0.0,11.0,4.0,1.0,7.0,305.0,0.0
10317.000003030,0.0,0.0,7.0,2.0,0.0,3.0,3286.0,0.0
10317.000007855,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10317.000038436,0.0,0.0,3.0,0.0,1.0,7.0,18147.0,0.0
10317.000032975,0.0,0.0,7.0,0.0,4.0,9.0,5543.0,1.0
10317.000006880,0.0,0.0,12.0,1.0,0.0,0.0,14.0,0.0
10317.000032624,4.0,0.0,11.0,0.0,1.0,0.0,323.0,0.0
10317.000002820,0.0,0.0,9.0,6.0,0.0,8.0,11.0,1.0
10317.000009700,0.0,0.0,20.0,1.0,3.0,4.0,1916.0,2.0
10317.000005878,1.0,0.0,68.0,1.0,0.0,0.0,7.0,0.0
10317.000007095,0.0,0.0,53.0,1.0,4.0,13.0,286.0,0.0
10317.000022970,0.0,0.0,12.0,8.0,3.0,1.0,13.0,1.0
10317.000044325,0.0,0.0,6.0,0.0,0.0,0.0,2305.0,0.0
10317.000035471,0.0,0.0,1.0,0.0,0.0,408.0,109.0,0.0
10317.000001164,0.0,0.0,7.0,2.0,5.0,7.0,39.0,0.0
10317.000002316,0.0,0.0,9.0,6.0,0.0,6.0,532.0,0.0
10317.000003033,0.0,0.0,4.0,1.0,0.0,0.0,39.0,0.0
10317.000007759,0.0,0.0,3.0,0.0,2.0,0.0,212.0,0.0
10317.000007799,2.0,1.0,16.0,3.0,2.0,4.0,25.0,0.0
10317.000031838,0.0,0.0,17.0,1.0,2.0,0.0,58.0,2.0
10317.000014159,0.0,0.0,3.0,1.0,1.0,0.0,1228.0,0.0
10317.000041772,0.0,0.0,7.0,49.0,1.0,552.0,12.0,0.0
10317.000003604,0.0,0.0,6.0,1.0,2.0,7.0,231.0,0.0
10317.000012117,0.0,0.0,18.0,1.0,1.0,0.0,782.0,0.0
10317.000007125,0.0,0.0,17.0,0.0,1.0,8.0,13817.0,0.0
10317.000004062,4.0,0.0,13.0,0.0,2.0,50.0,4034.0,0.0
10317.000007846,0.0,0.0,4.0,0.0,2.0,0.0,293.0,0.0
10317.000026616,2.0,0.0,14.0,5.0,0.0,1.0,802.0,0.0
10317.000032928,16.0,0.0,1401.0,0.0,94.0,1.0,1.0,1.0
10317.000005237,0.0,0.0,10.0,7.0,4.0,6.0,66.0,0.0
10317.000048127,0.0,0.0,2.0,2.0,0.0,18.0,4379.0,0.0
10317.000010876,1115.0,0.0,3400.0,0.0,0.0,0.0,19.0,2.0
10317.000010255,0.0,0.0,12.0,0.0,2.0,2.0,2097.0,0.0
10317.000028372,1.0,0.0,13.0,6.0,1.0,102.0,194.0,0.0
10317.000040508,0.0,0.0,11.0,1.0,0.0,4.0,3259.0,0.0
10317.000004903,1.0,0.0,12.0,2.0,3.0,1.0,4.0,0.0
10317.000007672,1.0,0.0,15.0,1.0,3.0,0.0,5.0,0.0
10317.000049026,0.0,0.0,0.0,0.0,0.0,39.0,5.0,0.0
10317.000013280,0.0,0.0,1.0,0.0,0.0,0.0,20.0,0.0
10317.000003267,2.0,0.0,16.0,0.0,1.0,0.0,221.0,0.0
10317.000013878,1.0,0.0,11.0,1.0,0.0,2.0,355.0,0.0
10317.000043206,1.0,0.0,10.0,1.0,2.0,0.0,15.0,2.0
10317.000051535,1.0,0.0,1.0,0.0,0.0,2.0,3235.0,1.0
10317.000015162,0.0,0.0,4.0,0.0,0.0,2.0,350.0,0.0
10317.000004880,5.0,0.0,105.0,10456.0,19.0,75.0,7.0,0.0
10317.000013884,0.0,0.0,7.0,0.0,1.0,0.0,2197.0,0.0
10317.000013872,0.0,0.0,7.0,0.0,1.0,0.0,3771.0,0.0
10317.000014938,0.0,0.0,12.0,8.0,0.0,0.0,3.0,1.0
10317.000013050,1.0,0.0,16.0,0.0,3.0,0.0,466.0,0.0
10317.000005575,0.0,0.0,10.0,3.0,0.0,105.0,37.0,0.0
10317.000015930,0.0,0.0,5.0,1.0,0.0,0.0,1934.0,0.0
10317.000005429,0.0,0.0,11.0,7.0,2.0,9.0,14240.0,0.0
10317.000015493,0.0,0.0,7.0,1.0,3.0,7.0,7.0,1.0
10317.000012312,0.0,0.0,9.0,6.0,0.0,0.0,221.0,0.0
10317.000005843,0.0,0.0,9.0,1.0,3.0,0.0,1447.0,1.0
10317.000035169,0.0,0.0,3.0,0.0,2.0,2.0,34.0,1.0
10317.000010122,0.0,0.0,6.0,0.0,0.0,0.0,1596.0,0.0
10317.000031384,4.0,0.0,228.0,82.0,173.0,24.0,319.0,49.0
10317.000007844,0.0,0.0,14.0,0.0,0.0,0.0,1209.0,0.0
10317.000002641,0.0,0.0,3.0,0.0,2.0,4.0,508.0,0.0
10317.000007133,2.0,0.0,31.0,0.0,3.0,14.0,6256.0,1.0
10317.000046221,1.0,0.0,8.0,1.0,2.0,0.0,18.0,0.0
10317.000023669,0.0,0.0,9.0,0.0,5.0,0.0,342.0,1.0
10317.000015177,1.0,0.0,4.0,1.0,1.0,6.0,1342.0,0.0
10317.000004925,0.0,0.0,16.0,5.0,3.0,11.0,7.0,0.0
10317.000003950,0.0,0.0,10.0,3.0,0.0,5.0,7.0,0.0
10317.000013886,1.0,0.0,7.0,0.0,1.0,1.0,218.0,1.0
10317.000013870,0.0,0.0,11.0,0.0,3.0,0.0,626.0,0.0
10317.000007753,0.0,0.0,6.0,0.0,0.0,0.0,547.0,0.0
10317.000021976,1.0,0.0,1.0,0.0,0.0,2.0,52.0,0.0
10317.000005921,0.0,0.0,18.0,0.0,4.0,0.0,12.0,0.0
10317.000007135,0.0,0.0,16.0,0.0,2.0,15.0,2959.0,1.0
10317.000049028,0.0,0.0,12.0,0.0,0.0,0.0,1.0,0.0
10317.000013311,0.0,0.0,6.0,3.0,1.0,0.0,1480.0,0.0
10317.000002842,0.0,0.0,9.0,0.0,1.0,680.0,51.0,0.0
10317.000007771,0.0,0.0,9.0,4.0,1.0,0.0,918.0,0.0
10317.000001933,1.0,0.0,13.0,5.0,2.0,6.0,1981.0,0.0
10317.000009202,6.0,2.0,1561.0,1.0,4.0,1.0,3.0,0.0
10317.000007081,0.0,0.0,9.0,0.0,0.0,1.0,11744.0,0.0
10317.000014464,1.0,0.0,19.0,5.0,2.0,8.0,27.0,0.0
10317.000015509,0.0,0.0,17.0,16.0,1.0,0.0,2279.0,0.0
10317.000042637,1.0,0.0,20.0,2.0,8.0,0.0,1434.0,2.0
10317.000020696,1.0,0.0,9.0,8.0,0.0,2.0,46.0,1.0
10317.000051108,1.0,0.0,1.0,1.0,0.0,5.0,3727.0,0.0
10317.000005162,1.0,0.0,3.0,0.0,0.0,0.0,42.0,0.0
10317.000015975,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0
10317.000006788,0.0,0.0,9.0,1.0,6.0,0.0,53.0,1.0
10317.000002413,0.0,0.0,8.0,0.0,1.0,11.0,1018.0,0.0
10317.000007093,0.0,0.0,21.0,1.0,1.0,6.0,25038.0,0.0
10317.000007099,0.0,0.0,13.0,0.0,3.0,6.0,3002.0,0.0
10317.000005972,1.0,0.0,14.0,0.0,0.0,0.0,375.0,0.0
10317.000003639,2.0,0.0,10.0,5.0,0.0,18.0,2741.0,0.0
10317.000015251,0.0,0.0,7.0,1.0,1.0,0.0,1288.0,1.0
10317.000022130,1.0,0.0,9.0,5.0,0.0,0.0,7130.0,0.0
10317.000052321,1.0,0.0,2.0,0.0,2.0,6.0,7369.0,0.0
10317.000013867,0.0,0.0,8.0,0.0,0.0,0.0,1577.0,1.0
10317.000007761,0.0,0.0,5.0,0.0,0.0,0.0,505.0,2.0
10317.000029252,0.0,0.0,0.0,0.0,0.0,2.0,2846.0,0.0
10317.000010878,0.0,0.0,20.0,1.0,3.0,1.0,5847.0,0.0
10317.000010739,0.0,0.0,13.0,0.0,3.0,1.0,3555.0,0.0
10317.000033568,0.0,0.0,11.0,0.0,3.0,0.0,664.0,1.0
10317.000007764,0.0,0.0,5.0,12.0,0.0,7.0,42.0,0.0
10317.000014213,0.0,0.0,14.0,0.0,2.0,0.0,83.0,0.0
10317.000048957,0.0,0.0,8.0,0.0,6.0,17.0,17.0,0.0
10317.000010182,0.0,0.0,14.0,0.0,1.0,7.0,5.0,0.0
10317.000041668,1.0,0.0,14.0,1.0,4.0,0.0,998.0,0.0
10317.000013863,1.0,0.0,13.0,0.0,1.0,0.0,2538.0,0.0
10317.000048403,2.0,0.0,22.0,1.0,13.0,1.0,8635.0,0.0
10317.000003652,1.0,0.0,10.0,4.0,0.0,2.0,82.0,0.0
10317.000002381,1.0,0.0,19.0,0.0,0.0,0.0,640.0,1.0
10317.000051579,0.0,0.0,2.0,0.0,0.0,5.0,9421.0,0.0
10317.000022080,4.0,0.0,68.0,4.0,22.0,0.0,8.0,0.0
10317.000011360,0.0,0.0,18.0,0.0,1.0,0.0,2263.0,1.0
10317.000020534,7.0,0.0,62.0,19.0,50.0,0.0,14.0,3.0
10317.000007096,0.0,0.0,17.0,0.0,0.0,8.0,20424.0,0.0
10317.000023039,0.0,0.0,6.0,4.0,1.0,0.0,1504.0,1.0
10317.000010171,2.0,0.0,16.0,0.0,1.0,0.0,256.0,1.0
10317.000031868,0.0,0.0,1.0,0.0,0.0,1.0,1160.0,0.0
10317.000010253,0.0,0.0,10.0,0.0,0.0,0.0,1200.0,0.0
10317.000002392,0.0,0.0,9.0,0.0,3.0,1.0,766.0,0.0
10317.000007826,0.0,0.0,5.0,1.0,1.0,2.0,11.0,1.0
10317.000038490,0.0,0.0,2.0,0.0,0.0,4.0,9103.0,1.0
10317.000007833,0.0,0.0,21.0,1.0,2.0,0.0,286.0,1.0
10317.000002530,3.0,0.0,16.0,1.0,2.0,3.0,525.0,0.0
10317.000027728,0.0,0.0,5.0,5.0,0.0,0.0,18.0,0.0
10317.000023062,0.0,0.0,26.0,4.0,2.0,0.0,89.0,0.0
10317.000007090,0.0,0.0,13.0,0.0,1.0,8.0,17731.0,0.0
10317.000005455,1.0,0.0,12.0,1.0,4.0,1.0,14.0,1.0
10317.000029507,2.0,10.0,6945.0,31.0,359.0,4.0,6075.0,1.0
10317.000002251,0.0,0.0,9.0,7.0,3.0,1.0,2152.0,1.0
10317.000020502,0.0,0.0,14.0,5.0,2.0,0.0,9.0,0.0
10317.000015294,0.0,0.0,6.0,0.0,1.0,0.0,503.0,0.0
10317.000003558,0.0,0.0,15.0,8.0,2.0,1.0,24.0,0.0
10317.000003818,1.0,1.0,33.0,2.0,4.0,2.0,249.0,1.0
10317.000037553,0.0,0.0,1.0,0.0,0.0,3.0,5114.0,0.0
10317.000009160,0.0,0.0,2080.0,0.0,0.0,2.0,7.0,1.0
10317.000015308,0.0,0.0,2.0,3.0,3.0,43.0,51.0,0.0
10317.000015183,0.0,0.0,12.0,1.0,3.0,1.0,3900.0,1.0
10317.000001970,0.0,0.0,8.0,3.0,2.0,10.0,8630.0,0.0
10317.000005064,1.0,0.0,19.0,0.0,5.0,0.0,22.0,0.0
10317.000013360,0.0,0.0,8.0,0.0,1.0,0.0,393.0,0.0
10317.000007038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10317.000051225,0.0,0.0,1.0,2.0,2.0,7.0,7092.0,0.0
10317.000041363,4.0,0.0,75.0,6.0,7.0,46.0,73989.0,1.0
10317.000040507,0.0,0.0,1.0,0.0,0.0,5.0,44.0,0.0
10317.000004239,0.0,0.0,7.0,3.0,1.0,5.0,523.0,0.0
10317.000015063,1.0,0.0,3.0,0.0,2.0,1.0,151.0,0.0
10317.000004904,0.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0
10317.000005901,1.0,0.0,10.0,4.0,1.0,6.0,39.0,1.0
10317.000051537,0.0,0.0,2.0,0.0,0.0,5.0,4421.0,1.0
10317.000013880,0.0,0.0,9.0,0.0,1.0,0.0,1655.0,0.0
10317.000007130,1.0,0.0,22.0,0.0,2.0,4.0,28592.0,0.0
10317.000040079,0.0,159.0,2356.0,3.0,0.0,2.0,1.0,15.0
10317.000021700,6.0,0.0,38.0,13.0,13.0,37.0,1440.0,3.0
10317.000009058,0.0,0.0,26.0,1.0,4.0,0.0,22.0,0.0
10317.000003995,0.0,0.0,12.0,0.0,3.0,0.0,3002.0,0.0
10317.000003104,0.0,0.0,5.0,0.0,1.0,1.0,1062.0,0.0
10317.000007851,0.0,0.0,11.0,0.0,1.0,0.0,621.0,0.0
10317.000007834,0.0,0.0,3.0,0.0,0.0,0.0,166.0,1.0
10317.000026043,0.0,0.0,6.0,4.0,1.0,2.0,1202.0,1.0
10317.000010257,1.0,0.0,20.0,0.0,2.0,1.0,2901.0,1.0
10317.000005220,0.0,0.0,4.0,9.0,1.0,6.0,503.0,0.0
10317.000005635,3.0,0.0,20.0,6.0,0.0,12.0,92.0,2.0
10317.000017704,0.0,0.0,1.0,0.0,0.0,0.0,324.0,0.0
10317.000015017,1.0,0.0,15.0,9.0,4.0,0.0,5051.0,0.0
10317.000005717,1.0,0.0,6.0,0.0,1.0,0.0,7.0,0.0
10317.000029988,1.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0
10317.000049935,0.0,0.0,6.0,0.0,1.0,6.0,511.0,0.0
10317.000051176,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0
10317.000020343,0.0,0.0,15.0,1.0,0.0,3.0,902.0,1.0
10317.000005260,0.0,0.0,0.0,1.0,0.0,38.0,41.0,0.0
10317.000005572,0.0,0.0,6.0,1.0,0.0,1.0,19.0,0.0
10317.000036883,0.0,0.0,17.0,0.0,0.0,0.0,355.0,0.0
10317.000005911,2.0,0.0,5.0,0.0,2.0,44.0,1398.0,0.0
10317.000006852,2.0,0.0,24.0,1.0,4.0,1.0,4749.0,1.0
10317.000004849,0.0,0.0,7.0,1.0,2.0,0.0,21.0,1.0
10317.000002626,0.0,0.0,4.0,2.0,3.0,7.0,238.0,0.0
10317.000007853,0.0,0.0,1.0,1.0,0.0,0.0,74.0,0.0
10317.000040164,0.0,0.0,1.0,29.0,0.0,1002.0,752.0,0.0
10317.000007126,1.0,0.0,14.0,0.0,2.0,3.0,1346.0,0.0
10317.000047812,0.0,0.0,10.0,0.0,1.0,4.0,10725.0,0.0
10317.000042693,1.0,0.0,7.0,0.0,3.0,0.0,139.0,0.0
10317.000051183,0.0,0.0,0.0,35.0,1.0,10.0,2794.0,0.0
10317.000046212,0.0,0.0,1.0,0.0,0.0,9.0,5985.0,0.0
10317.000016344,0.0,3.0,3835.0,40.0,101.0,2.0,7.0,76.0
10317.000030569,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0
10317.000007772,0.0,0.0,11.0,1.0,2.0,1.0,218.0,0.0
10317.000007788,0.0,0.0,1.0,2.0,0.0,0.0,142.0,0.0
10317.000005259,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0
10317.000013300,1.0,0.0,9.0,0.0,0.0,1.0,17.0,0.0
10317.000030137,0.0,0.0,0.0,0.0,1.0,0.0,131.0,0.0
10317.000015253,0.0,0.0,11.0,0.0,3.0,8.0,936.0,0.0
10317.000013885,0.0,0.0,12.0,0.0,1.0,0.0,84.0,0.0
10317.000017318,0.0,0.0,12.0,3.0,1.0,0.0,8820.0,0.0
10317.000023839,0.0,0.0,1.0,0.0,0.0,15718.0,28.0,0.0
10317.000004873,0.0,0.0,9.0,9.0,1.0,7.0,24.0,2.0
10317.000013877,0.0,0.0,6.0,0.0,1.0,0.0,514.0,0.0
10317.000007094,1.0,0.0,35.0,1.0,8.0,17.0,43432.0,0.0
10317.000010977,1.0,0.0,40.0,0.0,3.0,2.0,6077.0,2.0
10317.000002438,0.0,0.0,8.0,2.0,1.0,9.0,2.0,0.0
10317.000002493,1.0,0.0,4.0,2.0,1.0,0.0,64.0,0.0
10317.000007830,0.0,0.0,2.0,1.0,0.0,0.0,449.0,0.0
10317.000011979,2.0,0.0,31.0,1.0,3.0,10.0,42.0,1.0
10317.000003367,1.0,0.0,12.0,4.0,2.0,1.0,160.0,1.0
10317.000015327,0.0,0.0,7.0,0.0,0.0,0.0,899.0,0.0
10317.000020695,1.0,0.0,6.0,7.0,1.0,0.0,21.0,1.0
10317.000051169,0.0,0.0,3.0,0.0,0.0,1.0,4956.0,0.0
10317.000041762,1.0,0.0,31.0,0.0,3.0,0.0,4603.0,3.0
10317.000014482,0.0,0.0,16.0,0.0,1.0,92.0,8.0,1.0
10317.000022948,0.0,0.0,9.0,14.0,2.0,3.0,607.0,0.0
10317.000013998,2.0,0.0,18.0,0.0,3.0,1.0,6920.0,0.0
10317.000002771,0.0,0.0,23.0,0.0,5.0,0.0,1155.0,0.0
10317.000003236,0.0,0.0,12.0,11.0,1.0,0.0,114.0,0.0
10317.000005649,1.0,0.0,6.0,2.0,1.0,1.0,4.0,0.0
10317.000049024,0.0,0.0,7.0,3.0,3.0,23.0,39.0,0.0
